정류소 Y좌표,정류소 X좌표,정류소ID,정류소명,정류소번호,정류소순번,노선ID,가장 가까운 복지시설,최단거리_m
36.80130127,127.11628741,CAB285000861,월봉청솔아파트,861,15,CAB285000051,하모니주간보호센터,434.01936848800227
36.80091465,127.11944907,CAB285000862,용암마을,862,16,CAB285000051,하모니주간보호센터,284.7849998652511
36.80018299,127.12403575,CAB285000865,쌍용한라동백아파트,865,17,CAB285000051,하모니주간보호센터,454.7390258239453
36.7993939,127.1276448,CAB285001919,쌍용동사거리,1919,18,CAB285000051,수어통역센터,448.25762782739366
36.80244569,127.13192013,CAB285000887,쌍용패션거리,887,19,CAB285000051,시각장애인등 생활지원센터,451.91595861351703
36.80492959,127.13235383,CAB285000888,천안여상입구,888,20,CAB285000051,시각장애인등 생활지원센터,311.04719472287223
36.80808965,127.13292741,CAB285000950,계광중학교,950,21,CAB285000051,시각장애인등 생활지원센터,430.3048008163409
36.8110063,127.13368575,CAB285000948,대우5차아파트,948,22,CAB285000051,시각장애인등 생활지원센터,711.3561469445489
36.81485298,127.13479407,CAB285001606,충남직업전문학교,1606,23,CAB285000051,시각장애인등 생활지원센터,1128.3440139527083
36.8169929,127.135371,CAB285000946,구상골사거리,946,24,CAB285000051,두리사랑주간보호센터,1135.708983999283
36.82130796,127.13639574,CAB285000944,성정선경아파트,944,25,CAB285000051,두리사랑주간보호센터,652.4430554913147
36.8244927,127.13713856,CAB285000941,성정현대아파트,941,26,CAB285000051,두리사랑주간보호센터,304.83010017558234
36.82724299,127.13757907,CAB285000938,성정평생학습관,938,27,CAB285000051,두리사랑주간보호센터,132.6830510750364
36.83070794,127.13796075,CAB285000936,성정중학교,936,28,CAB285000051,두리사랑주간보호센터,441.20316451165655
36.83547129,127.13835575,CAB285000934,두정중학교,934,29,CAB285000051,천안시장애인종합복지관,731.2448234285547
36.837555,127.138386,CAB285000932,두정경남아너스빌,932,30,CAB285000051,천안시장애인종합복지관,652.9144439880212
36.839356,127.132491,CAB285001997,성성레이크타운2차푸르지오아파트,1997,31,CAB285000051,천안시장애인종합복지관,136.37148269654594
36.8394081,127.1270404,CAB285071716,성성레이크타운3차푸르지오A,71716,32,CAB285000051,천안시장애인종합복지관,379.42060779473576
36.84624629,127.12275074,CAB285001020,번영로가구타운,1020,33,CAB285000051,천안시장애인종합복지관,1126.774016298591
36.85160962,127.12625241,CAB285000962,2공단입구,962,34,CAB285000051,천안시장애인종합복지관,1499.1387798524192
36.85780395,127.13618308,CAB285002277,서북경찰서,2277,35,CAB285000051,천안시장애인종합복지관,2165.8808840008182
36.859792,127.137748,CAB285002083,업성고교,2083,36,CAB285000051,천안시장애인종합복지관,2412.0680915669955
36.859916,127.137399,CAB285002062,업성고교,2062,1,CAB285000052,천안시장애인종합복지관,2418.1192193509532
36.8568163,127.13651574,CAB285000964,서북경찰서,964,2,CAB285000052,천안시장애인종합복지관,2065.3701071865057
36.85480799,127.13184741,CAB285002136,번영로공구상가,2136,3,CAB285000052,천안시장애인종합복지관,1788.4441631154173
36.8506213,127.12476574,CAB285001021,2공단입구,1021,4,CAB285000052,천안시장애인종합복지관,1442.1648684676188
36.84634299,127.12240574,CAB285002256,번영로가구타운,2256,5,CAB285000052,천안시장애인종합복지관,1155.426575772433
36.8391046,127.12202407,CAB285002063,이마트 서북점,2063,6,CAB285000052,천안시장애인종합복지관,819.6114757342203
36.839041,127.124063,CAB285002087,한화포레나천안노태1단지,2087,7,CAB285000052,천안시장애인종합복지관,637.7072468797799
36.83901966,127.12926407,CAB285002309,부성2동행정복지센터 두정대림2차,2309,8,CAB285000052,천안시장애인종합복지관,176.5234306646872
36.83902158,127.13258084,CAB285002135,천안시장애인종합복지관,2135,9,CAB285000052,천안시장애인종합복지관,128.19142956657248
36.837542,127.138118,CAB285000933,두정계룡리슈빌,933,10,CAB285000052,천안시장애인종합복지관,629.7782622668402
36.8335726,127.1380377,CAB285000935,두정양돈농협,935,11,CAB285000052,두리사랑주간보호센터,754.3207919541528
36.8299568,127.1377217,CAB285000937,성정중학교,937,12,CAB285000052,두리사랑주간보호센터,365.92359322124895
36.82442769,127.13693711,CAB285000942,성정현대아파트,942,13,CAB285000052,두리사랑주간보호센터,320.7365310684623
36.8213033,127.1361433,CAB285000943,성정선경아파트,943,14,CAB285000052,두리사랑주간보호센터,661.1724970547009
36.81704051,127.13513663,CAB285000945,구상골사거리,945,15,CAB285000052,두런두런주간보호센터,1133.746266298402
36.8142555,127.1343088,CAB285000947,성정동 전자랜드,947,16,CAB285000052,시각장애인등 생활지원센터,1049.66185559172
36.811046,127.1333588,CAB285000949,봉명 청솔아파트,949,17,CAB285000052,시각장애인등 생활지원센터,698.4296235923393
36.80775156,127.13263627,CAB285000951,계광중학교,951,18,CAB285000052,시각장애인등 생활지원센터,387.469755268142
36.80469794,127.13214075,CAB285000889,천안여상입구,889,19,CAB285000052,시각장애인등 생활지원센터,302.4297483148162
36.80204793,127.13170574,CAB285000896,쌍용패션거리,886,20,CAB285000052,시각장애인등 생활지원센터,479.061098205569
36.799421,127.12851,CAB285001920,쌍용동사거리,1920,21,CAB285000052,수어통역센터,487.84232078611547
36.80061462,127.12296408,CAB285000864,쌍용초등학교,864,22,CAB285000052,하모니주간보호센터,399.96349846222466
36.80043899,127.11513943,CAB285000860,쌍용도서관,860,23,CAB285000052,하모니주간보호센터,451.24887496901675
36.79817587,127.11484665,CAB285000858,월봉벽산아파트,858,24,CAB285000052,하모니주간보호센터,413.6010316079856
36.79577635,127.11463627,CAB285000857,월봉5차현대아파트,857,25,CAB285000052,하모니주간보호센터,517.61242154181
36.79023545,127.11699722,CAB285000854,쌍용고입구,854,26,CAB285000052,하모니주간보호센터,926.6969963729923
36.79007296,127.11982074,CAB285000823,삼일원앙아파트,823,27,CAB285000052,수어통역센터,808.9846648888349
36.79305796,127.12342074,CAB285000825,쌍용역해누리아이파크,825,28,CAB285000052,수어통역센터,351.43803775428825
36.79409963,127.12633741,CAB285000826,쌍용고가교,826,29,CAB285000052,수어통역센터,191.99265489973376
36.79230628,127.12888407,CAB285000847,성지새말아파트,847,30,CAB285000052,수어통역센터,480.26735103967934
36.7897316,127.1286902,CAB285000845,현대 향촌아파트,845,31,CAB285000052,수어통역센터,719.932765918687
36.7879761,127.1285709,CAB285000850,신방초원아파트후문,850,32,CAB285000052,수어통역센터,899.4057527420197
36.7847888,127.128361,CAB285002206,신방체육관,2206,33,CAB285000052,수어통역센터,1237.4723792441623
36.77855494,127.12921433,CAB285002204,신흥방산마을,2204,34,CAB285000052,수어통역센터,1931.242269976078
36.7780083,127.1319653,CAB285071610,하나리움,71610,35,CAB285000052,수어통역센터,2045.5580355248926
36.77641833,127.1347242,CAB285002123,한성필하우스,2123,36,CAB285000052,수어통역센터,2291.2969252822922
36.77489893,127.13378953,CAB285002107,새마을금고,2107,37,CAB285000052,수어통역센터,2422.9545090995157
36.77286052,127.13135833,CAB285002246,신방도서관 푸르지오아파트,2246,38,CAB285000052,수어통역센터,2587.4409261789615
36.85989538,127.12056406,CAB285000960,직산대림아파트,960,1,CAB285000053,천안시장애인종합복지관,2535.8968343684405
36.85493571,127.12060558,CAB285000961,천안산업단지관리공단,961,2,CAB285000053,천안시장애인종합복지관,2034.3522702250825
36.84999461,127.11811408,CAB285001603,롯데푸드,1603,3,CAB285000053,천안시장애인종합복지관,1712.6192487739327
36.84950957,127.11739807,CAB285000959,차암공단입구,959,4,CAB285000053,천안시장애인종합복지관,1718.7585390452525
36.846772,127.118737,CAB285000957,사라리,957,5,CAB285000053,천안시장애인종합복지관,1427.6248528104973
36.8391046,127.12202407,CAB285002063,이마트 서북점,2063,6,CAB285000053,천안시장애인종합복지관,819.6114757342203
36.839041,127.124063,CAB285002087,한화포레나천안노태1단지,2087,7,CAB285000053,천안시장애인종합복지관,637.7072468797799
36.83901966,127.12926407,CAB285002309,부성2동행정복지센터 두정대림2차,2309,8,CAB285000053,천안시장애인종합복지관,176.5234306646872
36.83902158,127.13258084,CAB285002135,천안시장애인종합복지관,2135,9,CAB285000053,천안시장애인종합복지관,128.19142956657248
36.83636116,127.13347875,CAB285000930,두정우성아파트,930,10,CAB285000053,천안시장애인종합복지관,328.94039629084466
36.8147815,127.1581179,CAB285071675,신부경남아파트,71675,1,CAB285000054,편의시설지원센터,525.4440512496484
36.81130964,127.15826742,CAB285000694,천안중학교,694,2,CAB285000054,편의시설지원센터,218.92089280453172
36.80798399,127.15847609,CAB285000691,교보생명,691,3,CAB285000054,편의시설지원센터,332.086570857741
36.80552772,127.15867045,CAB285000693,교보사거리,693,4,CAB285000054,편의시설지원센터,577.191476530251
36.80285964,127.15890741,CAB285000696,원성극동아파트,696,5,CAB285000054,천안시장애인희망일터,562.4675891481095
36.800593,127.158959,CAB285000697,천안여중입구,697,6,CAB285000054,천안시장애인희망일터,610.7876021015318
36.7985872,127.1564345,CAB285000875,우성VIP 아파트,875,7,CAB285000054,천안시장애인희망일터,565.332441374381
36.79967502,127.15353677,CAB285000673,농협원성점,673,8,CAB285000054,천안시장애인희망일터,340.1921311225237
36.80328294,127.15286073,CAB285000671,청과시장,671,9,CAB285000054,천안시장애인희망일터,73.8282368984682
36.8054539,127.1524533,CAB285000670,버들육거리,670,10,CAB285000054,천안시장애인희망일터,311.42112404547555
36.8083113,127.1505244,CAB285001591,동남구보건소,1591,11,CAB285000054,편의시설지원센터,548.5785712186043
36.80911797,127.14884241,CAB285000678,천안역,678,12,CAB285000054,편의시설지원센터,664.8667035517157
36.8116185,127.148923,CAB285000654,삼도상가,654,13,CAB285000054,편의시설지원센터,660.1468524120122
36.815312,127.1502101,CAB285000651,복자여자중고등학교,651,14,CAB285000054,편의시설지원센터,766.2314572984333
36.8175776,127.1514936,CAB285000650,방죽안오거리,650,15,CAB285000054,천안시 꽃밭,902.3736552087173
36.82101139,127.15219328,CAB285002085,신부청광아파트,2085,16,CAB285000054,천안시 꽃밭,580.6212867528376
36.8227316,127.15265224,CAB285002084,동아태조아파트,2084,17,CAB285000054,천안시 꽃밭,465.86330449701177
36.82615796,127.15308741,CAB285000982,역말오거리 천안희망초,982,18,CAB285000054,천안시 꽃밭,410.72469611411094
36.828882,127.152548,CAB285010023,힐스테이트두정역,23,19,CAB285000054,천안시 꽃밭,525.9067398287355
36.832555,127.151996,CAB285000978,e편한세상3차 두정역입구,978,20,CAB285000054,천안시 꽃밭,853.0973478240604
36.8358068,127.1517227,CAB285000976,두정역마을,976,21,CAB285000054,천안시 꽃밭,1191.1139706966792
36.84380965,127.15411075,CAB285001599,부성1동행정복지센터,1599,22,CAB285000054,천안시 꽃밭,2104.059650806077
36.850481,127.155434,CAB285000972,공주대공과대학,972,23,CAB285000054,천안시장애인종합복지관,2525.3217389982256
36.85753461,127.15309408,CAB285000970,천안상업고등학교e편한세상천안부성아파트,970,24,CAB285000054,천안시장애인종합복지관,2859.619154927117
36.86175799,127.15120241,CAB285000968,메가도매센터농수산물도매시장,968,25,CAB285000054,천안시장애인종합복지관,3118.5273584289243
36.86462295,127.15015408,CAB285001895,신당동,1895,26,CAB285000054,천안시장애인종합복지관,3335.8385875658337
36.870435,127.148418,CAB285000527,직산역입구,526,27,CAB285000054,드림파워텍,3359.2448808155173
36.873583,127.147447,CAB285071780,직산역한화꿈에그린,71780,28,CAB285000054,드림파워텍,3073.1727416891854
36.877409,127.146589,CAB285000529,직산사거리,529,29,CAB285000054,드림파워텍,2734.1390543408133
36.8830271,127.144754,CAB285071665,직산농협산지유통센터,71665,30,CAB285000054,드림파워텍,2327.141428296789
36.88611795,127.14275908,CAB285000312,거리막,312,31,CAB285000054,드림파워텍,2221.1414636725694
36.89320774,127.13760676,CAB285000311,직산부영아파트,311,32,CAB285000054,드림파워텍,2275.3347806853303
36.90177963,127.13132241,CAB285001475,성환E-편한세상,1475,33,CAB285000054,드림파워텍,2777.255454549604
36.90669627,127.12851074,CAB285000541,동성중학교,541,34,CAB285000054,드림파워텍,3136.3880135562104
36.90849844,127.12901973,CAB285000540,매주리혜성아파트,540,35,CAB285000054,드림파워텍,3156.739284926479
36.91246987,127.13091126,CAB285000099,삼풍아파트,99,36,CAB285000054,드림파워텍,3186.90757673361
36.9167153,127.1325999,CAB285001691,성환리(성환터미널),1691,37,CAB285000054,드림파워텍,3318.0028647106255
36.920839,127.133226,CAB285002093,성환4리,2093,38,CAB285000054,드림파워텍,3572.7393485048256
36.92068658,127.12880428,CAB285001565,성환10리,1565,39,CAB285000054,드림파워텍,3856.543615543169
36.91765545,127.12786019,CAB285000096,성신초등학교,96,40,CAB285000054,드림파워텍,3721.19288642854
36.91571532,127.12797942,CAB285000098,성환역,98,41,CAB285000054,드림파워텍,3594.341294700544
36.91236211,127.12821853,CAB285010002,골드아파트,2361,42,CAB285000054,드림파워텍,3393.598596810959
36.91143577,127.13099534,CAB285000537,중앙아파트,537,43,CAB285000054,드림파워텍,3126.507489205442
36.9115648,127.1335866,CAB285071468,천안배원예농협,8641,44,CAB285000054,드림파워텍,2929.843759505636
36.91172292,127.13673126,CAB285001755,성환문화회관,1755,45,CAB285000054,드림파워텍,2698.658757880435
36.91168497,127.14283094,CAB285000543,남서울대학교,543,46,CAB285000054,드림파워텍,2257.3629039143134
36.9105701,127.1426169,CAB285000545,남서울대학교 주차장,545,47,CAB285000054,드림파워텍,2195.1056841737504
36.9105701,127.1426169,CAB285000545,남서울대학교 주차장,545,1,CAB285000055,드림파워텍,2195.1056841737504
36.91186903,127.14209984,CAB285000544,남서울대학교,544,2,CAB285000055,드림파워텍,2320.5311443774604
36.91185463,127.1366524,CAB285001756,성환문화회관,1756,3,CAB285000055,드림파워텍,2712.464980575585
36.9117363,127.1336756,CAB285071467,천안배원예농협,7641,4,CAB285000055,드림파워텍,2932.338006154367
36.91157628,127.13099408,CAB285000538,삼풍아파트,538,5,CAB285000055,드림파워텍,3133.7307870569684
36.91327465,127.12836741,CAB285010001,골드아파트,2360,6,CAB285000055,드림파워텍,3428.6087447002783
36.91556296,127.12817074,CAB285001612,성환역,1612,7,CAB285000055,드림파워텍,3570.949240238182
36.91718145,127.12806818,CAB285000097,성신초등학교,97,8,CAB285000055,드림파워텍,3676.235880841055
36.92048793,127.12899965,CAB285001566,성환10리,1566,9,CAB285000055,드림파워텍,3829.1120538448718
36.92068829,127.13380262,CAB285002092,성환4리,2092,10,CAB285000055,드림파워텍,3524.112799919211
36.91729105,127.13273868,CAB285000095,성환초등학교,95,11,CAB285000055,드림파워텍,3347.3321009613655
36.91229961,127.13058408,CAB285001075,삼풍아파트,1075,12,CAB285000055,드림파워텍,3203.471590429764
36.908569,127.12887,CAB285000539,매주2리,539,13,CAB285000055,드림파워텍,3171.9675569936257
36.90657911,127.12835509,CAB285001074,동성중학교,1074,14,CAB285000055,드림파워텍,3146.0016337031952
36.90125455,127.13158985,CAB285001476,성환e편한세상,1476,15,CAB285000055,드림파워텍,2746.79365844757
36.89329797,127.13716574,CAB285000310,직산부영아파트,310,16,CAB285000055,드림파워텍,2310.693662276814
36.88494247,127.14318345,CAB285000313,삼은6리,313,17,CAB285000055,드림파워텍,2276.393972426121
36.87592133,127.14654908,CAB285000528,직산사거리,528,18,CAB285000055,드림파워텍,2879.040434214125
36.870744,127.148096,CAB285000526,직산역입구,527,19,CAB285000055,드림파워텍,3338.1089745112404
36.864491,127.149968,CAB285001896,신당동,1896,20,CAB285000055,천안시장애인종합복지관,3314.823213780135
36.86149465,127.15095075,CAB285000969,농수산물도매시장,969,21,CAB285000055,천안시장애인종합복지관,3081.7348224450952
36.856378,127.1533774,CAB285000971,천안상업고등학교e편한세상천안부성아파트,971,22,CAB285000055,천안시장애인종합복지관,2785.115554007173
36.84916294,127.15521908,CAB285000973,공주대공과대학,973,23,CAB285000055,천안시장애인종합복지관,2435.964094281746
36.84286627,127.15287574,CAB285000974,부성1동행정복지센터,974,24,CAB285000055,천안시 꽃밭,1978.2633051178263
36.8370013,127.15129574,CAB285000975,두정역마을,975,25,CAB285000055,천안시 꽃밭,1312.7509728660175
36.83357217,127.15154697,CAB285002086,두정역푸르지오 동문,2086,26,CAB285000055,천안시 꽃밭,947.4454766241985
36.83139281,127.15181036,CAB285000979,두정역입구,979,27,CAB285000055,천안시 꽃밭,727.3756940487227
36.82884583,127.15221516,CAB285000980,이안아파트 코아루아파트,980,28,CAB285000055,천안시 꽃밭,503.3699703751401
36.82691798,127.15271241,CAB285000981,역말오거리 천안희망초,981,29,CAB285000055,천안시 꽃밭,405.9922078624148
36.82342295,127.15263742,CAB285000646,신부우방아파트,646,30,CAB285000055,천안시 꽃밭,420.79739574504254
36.82162686,127.15211514,CAB285000648,신부청광아파트,648,31,CAB285000055,천안시 꽃밭,520.8984158146973
36.817435,127.15115249,CAB285000649,방죽안오거리,649,32,CAB285000055,편의시설지원센터,906.3992703777537
36.815121,127.1499161,CAB285000652,복자여자중고등학교,652,33,CAB285000055,편의시설지원센터,769.7648028633092
36.8120581,127.1488145,CAB285000653,삼도상가,653,34,CAB285000055,편의시설지원센터,681.7617893087796
36.80882941,127.14900627,CAB285000677,천안역,677,35,CAB285000055,편의시설지원센터,657.8528880694973
36.80731404,127.15153934,CAB285001753,동남구보건소,1753,36,CAB285000055,천안시장애인희망일터,526.1650078889173
36.8055523,127.1522197,CAB285000669,버들육거리,669,37,CAB285000055,천안시장애인희망일터,323.8860980539024
36.80334529,127.15268173,CAB285000672,청과시장,672,38,CAB285000055,천안시장애인희망일터,77.48946271924981
36.79952316,127.15337379,CAB285000674,농협원성점,674,39,CAB285000055,천안시장애인희망일터,353.4570188338913
36.79842431,127.15623941,CAB285000876,우성VIP 아파트,876,40,CAB285000055,천안시장애인희망일터,569.7648762022387
36.7999936,127.1593035,CAB285000748,천안여중입구,748,41,CAB285000055,천안시장애인희망일터,666.0252627958113
36.80257013,127.15908131,CAB285000698,원성극동아파트,698,42,CAB285000055,천안시장애인희망일터,577.5642615718973
36.80472992,127.15894391,CAB285000695,교보사거리,695,43,CAB285000055,천안시장애인희망일터,610.5397567496404
36.80735799,127.15873241,CAB285000692,교보생명,692,44,CAB285000055,편의시설지원센터,401.37041575505464
36.81141632,127.15847742,CAB285000690,중앙고등학교,690,45,CAB285000055,편의시설지원센터,241.06337947843332
36.81559628,127.15835407,CAB285000688,신부경남아파트,688,46,CAB285000055,편의시설지원센터,617.7516884859501
36.816068,127.114488,CAB285001503,천안시청,1503,1,CAB285000056,다함중증장애인자립지원센터,352.57937983311564
36.82016488,127.11759104,CAB285001018,백석11단지,1018,2,CAB285000056,다함중증장애인자립지원센터,400.05419349082484
36.82446579,127.11879014,CAB285071546,백석아이파크2차아파트,71546,3,CAB285000056,가온누리,690.6128611471491
36.8301348,127.1163021,CAB285071465,백석이수아파트입구,2405,4,CAB285000056,가온누리,841.0234988361067
36.832446,127.115893,CAB285010025,산업단지공단입구,1793,5,CAB285000056,가온누리,1048.7189555709806
36.84624629,127.12275074,CAB285001020,번영로가구타운,1020,6,CAB285000056,천안시장애인종합복지관,1126.774016298591
36.85160962,127.12625241,CAB285000962,2공단입구,962,7,CAB285000056,천안시장애인종합복지관,1499.1387798524192
36.85780395,127.13618308,CAB285002277,서북경찰서,2277,8,CAB285000056,천안시장애인종합복지관,2165.8808840008182
36.8592254,127.1350561,CAB285001800,원네스아파트,1800,9,CAB285000056,천안시장애인종합복지관,2303.323549414375
36.859792,127.137748,CAB285002083,업성고교,2083,10,CAB285000056,천안시장애인종합복지관,2412.0680915669955
36.85968278,127.14200896,CAB285002137,업성초교,2137,11,CAB285000056,천안시장애인종합복지관,2519.761262019675
36.85713795,127.13806074,CAB285000965,서북경찰서,965,12,CAB285000056,천안시장애인종합복지관,2135.4082502701167
36.85853298,127.14113574,CAB285000966,업성초등학교,966,13,CAB285000056,천안시장애인종합복지관,2372.2524915350655
36.86462295,127.15015408,CAB285001895,신당동,1895,14,CAB285000056,천안시장애인종합복지관,3335.8385875658337
36.870435,127.148418,CAB285000527,직산역입구,526,15,CAB285000056,드림파워텍,3359.2448808155173
36.873583,127.147447,CAB285071780,직산역한화꿈에그린,71780,16,CAB285000056,드림파워텍,3073.1727416891854
36.87689505,127.14974221,CAB285001257,직산읍행정복지센터,1257,17,CAB285000056,드림파워텍,2653.672539029342
36.87789672,127.15404516,CAB285002140,서북구청,2140,18,CAB285000056,드림파워텍,2410.772951837796
36.87970461,127.15399074,CAB285002298,직산한도아파트,2298,19,CAB285000056,드림파워텍,2222.078342047332
36.8820466,127.15461,CAB285071738,직산메르디앙아파트,71738,20,CAB285000056,드림파워텍,1958.9439880577481
36.886999,127.157575,CAB285001350,충남테크노파크,1350,21,CAB285000056,드림파워텍,1353.2061140805918
36.8884132,127.1601253,CAB285071703,충남테크노파크 번영관,71703,22,CAB285000056,드림파워텍,1146.4467389355539
36.893464,127.163562,CAB285001348,남산리 대덕가스,1348,23,CAB285000056,드림파워텍,582.4766130503191
36.8977867,127.1649583,CAB285001352,군서2리,1352,24,CAB285000056,드림파워텍,258.4211108415892
36.9004204,127.1638636,CAB285001354,군동2리,1354,25,CAB285000056,드림파워텍,247.60734889804198
36.89972465,127.1587024,CAB285002090,군서1리,2090,26,CAB285000056,드림파워텍,338.98678733062036
36.8993782,127.1504026,CAB285071750,성월사입구,71750,27,CAB285000056,드림파워텍,1058.425563910511
36.8988152,127.1468841,CAB285071714,포스코SPS,71714,28,CAB285000056,드림파워텍,1368.640798717334
36.89829465,127.14307074,CAB285002057,직산청호아파트,2057,29,CAB285000056,드림파워텍,1708.5538892881389
36.8949313,127.13926741,CAB285002060,직산부영아파트,2060,30,CAB285000056,드림파워텍,2087.3177867143595
36.90360912,127.1360201,CAB285000535,성환부영아파트,535,31,CAB285000056,드림파워텍,2401.2991673412257
36.9117363,127.1336756,CAB285071467,천안배원예농협,7641,32,CAB285000056,드림파워텍,2932.338006154367
36.91157628,127.13099408,CAB285000538,삼풍아파트,538,33,CAB285000056,드림파워텍,3133.7307870569684
36.91327465,127.12836741,CAB285010001,골드아파트,2360,34,CAB285000056,드림파워텍,3428.6087447002783
36.91556296,127.12817074,CAB285001612,성환역,1612,35,CAB285000056,드림파워텍,3570.949240238182
36.91718145,127.12806818,CAB285000097,성신초등학교,97,36,CAB285000056,드림파워텍,3676.235880841055
36.92048793,127.12899965,CAB285001566,성환10리,1566,37,CAB285000056,드림파워텍,3829.1120538448718
36.92068829,127.13380262,CAB285002092,성환4리,2092,38,CAB285000056,드림파워텍,3524.112799919211
36.9167153,127.1325999,CAB285001691,성환리(성환터미널),1691,39,CAB285000056,드림파워텍,3318.0028647106255
36.9167153,127.1325999,CAB285001691,성환리(성환터미널),1691,1,CAB285000057,드림파워텍,3318.0028647106255
36.91229961,127.13058408,CAB285001075,삼풍아파트,1075,2,CAB285000057,드림파워텍,3203.471590429764
36.91143577,127.13099534,CAB285000537,중앙아파트,537,3,CAB285000057,드림파워텍,3126.507489205442
36.9115648,127.1335866,CAB285071468,천안배원예농협,8641,4,CAB285000057,드림파워텍,2929.843759505636
36.90330791,127.13581452,CAB285000536,성환부영아파트,536,5,CAB285000057,드림파워텍,2411.6817479968554
36.89466796,127.13897408,CAB285002059,직산부영아파트,2059,6,CAB285000057,드림파워텍,2118.79000923104
36.89847207,127.14366859,CAB285002058,직산청호아파트,2058,7,CAB285000057,드림파워텍,1655.0028243648644
36.8987987,127.1473837,CAB285071715,포스코SPS,71715,8,CAB285000057,드림파워텍,1324.1049361211633
36.8992112,127.1503135,CAB285071751,성월사입구,71751,9,CAB285000057,드림파워텍,1065.012734461888
36.8995938,127.1585133,CAB285002091,군서1리,2091,10,CAB285000057,드림파워텍,349.91073535157597
36.9003615,127.1637572,CAB285001355,군동2리,1355,11,CAB285000057,드림파워텍,236.8044109660973
36.897111,127.165074,CAB285001353,군서2리,1353,12,CAB285000057,드림파워텍,301.8818165161663
36.8928186,127.1629822,CAB285055672,남산리(대덕가스),1349,13,CAB285000057,드림파워텍,645.4674022009382
36.8876778,127.1582993,CAB285001351,충남테크노파크,1351,14,CAB285000057,드림파워텍,1262.2924791227433
36.8830207,127.1547964,CAB285071737,직산메르디앙아파트,71737,15,CAB285000057,드림파워텍,1851.9692896060603
36.87934,127.153772,CAB285055671,한도아파트,553,16,CAB285000057,드림파워텍,2266.702747455373
36.87742966,127.15347574,CAB285000531,서북구청,531,17,CAB285000057,드림파워텍,2475.7404235150398
36.87710178,127.14963311,CAB285000530,직산읍행정복지센터,530,18,CAB285000057,드림파워텍,2637.002824148165
36.87592133,127.14654908,CAB285000528,직산사거리,528,19,CAB285000057,드림파워텍,2879.040434214125
36.870744,127.148096,CAB285000526,직산역입구,527,20,CAB285000057,드림파워텍,3338.1089745112404
36.864491,127.149968,CAB285001896,신당동,1896,21,CAB285000057,천안시장애인종합복지관,3314.823213780135
36.8599339,127.1415616,CAB285002088,업성초교,2088,22,CAB285000057,천안시장애인종합복지관,2530.6970749388397
36.859916,127.137399,CAB285002062,업성고교,2062,23,CAB285000057,천안시장애인종합복지관,2418.1192193509532
36.8593736,127.1348759,CAB285001799,원네스아파트,1799,24,CAB285000057,천안시장애인종합복지관,2317.2556665492243
36.8568163,127.13651574,CAB285000964,서북경찰서,964,25,CAB285000057,천안시장애인종합복지관,2065.3701071865057
36.85480799,127.13184741,CAB285002136,번영로공구상가,2136,26,CAB285000057,천안시장애인종합복지관,1788.4441631154173
36.8506213,127.12476574,CAB285001021,2공단입구,1021,27,CAB285000057,천안시장애인종합복지관,1442.1648684676188
36.84634299,127.12240574,CAB285002256,번영로가구타운,2256,28,CAB285000057,천안시장애인종합복지관,1155.426575772433
36.8411823,127.1196867,CAB285002290,삼성SDI,2290,29,CAB285000057,천안시장애인종합복지관,1063.191499338884
36.83443465,127.11648075,CAB285010024,산업단지공단입구,10024,30,CAB285000057,가온누리,1272.1866579354885
36.82992526,127.11620153,CAB285002079,백석이수아파트입구,2079,31,CAB285000057,가온누리,816.7138359718898
36.8244789,127.1185045,CAB285071547,백석아이파크2차아파트,71547,32,CAB285000057,가온누리,665.4416330556584
36.82000963,127.11735241,CAB285001017,백석11단지,1017,33,CAB285000057,다함중증장애인자립지원센터,374.77582155315747
36.816584,127.113056,CAB285001502,천안시청,1502,34,CAB285000057,다함중증장애인자립지원센터,280.07007624876053
36.816068,127.114488,CAB285001503,천안시청,1503,1,CAB285000059,다함중증장애인자립지원센터,352.57937983311564
36.82016488,127.11759104,CAB285001018,백석11단지,1018,2,CAB285000059,다함중증장애인자립지원센터,400.05419349082484
36.82446579,127.11879014,CAB285071546,백석아이파크2차아파트,71546,3,CAB285000059,가온누리,690.6128611471491
36.8301348,127.1163021,CAB285071465,백석이수아파트입구,2405,4,CAB285000059,가온누리,841.0234988361067
36.832446,127.115893,CAB285010025,산업단지공단입구,1793,5,CAB285000059,가온누리,1048.7189555709806
36.84624629,127.12275074,CAB285001020,번영로가구타운,1020,6,CAB285000059,천안시장애인종합복지관,1126.774016298591
36.85160962,127.12625241,CAB285000962,2공단입구,962,7,CAB285000059,천안시장애인종합복지관,1499.1387798524192
36.85713795,127.13806074,CAB285000965,서북경찰서,965,8,CAB285000059,천안시장애인종합복지관,2135.4082502701167
36.85853298,127.14113574,CAB285000966,업성초등학교,966,9,CAB285000059,천안시장애인종합복지관,2372.2524915350655
36.86462295,127.15015408,CAB285001895,신당동,1895,10,CAB285000059,천안시장애인종합복지관,3335.8385875658337
36.870435,127.148418,CAB285000527,직산역입구,526,11,CAB285000059,드림파워텍,3359.2448808155173
36.873583,127.147447,CAB285071780,직산역한화꿈에그린,71780,12,CAB285000059,드림파워텍,3073.1727416891854
36.87689505,127.14974221,CAB285001257,직산읍행정복지센터,1257,13,CAB285000059,드림파워텍,2653.672539029342
